4.141667914905992802e+02,1.428458000000000000e+07,1.010912475585937500e+02
4.141872252568427939e+02,1.427648100000000000e+07,1.010623168945312500e+02
4.142280927902538679e+02,1.427621800000000000e+07,1.010619049072265625e+02
4.142485265574287041e+02,1.428515300000000000e+07,1.010829086303710938e+02
4.142893941931688460e+02,1.430995100000000000e+07,1.011707153320312500e+02
4.143098278615070740e+02,1.432000300000000000e+07,1.011971130371093750e+02
4.143302616303117247e+02,1.433341900000000000e+07,1.012433547973632812e+02
4.143711291688450729e+02,1.434745900000000000e+07,1.012798995971679688e+02
4.143915629388138768e+02,1.433916300000000000e+07,1.012634887695312500e+02
4.144324304794427007e+02,1.431664800000000000e+07,1.011852264404296875e+02
4.144528642503428273e+02,1.431068400000000000e+07,1.011725311279296875e+02
4.145141655653642374e+02,1.434511500000000000e+07,1.012834548950195312e+02
4.145345993378869025e+02,1.435042300000000000e+07,1.012961502075195312e+02
4.145550331106496742e+02,1.434346800000000000e+07,1.012702407836914062e+02
4.145754668836452765e+02,1.432691100000000000e+07,1.012257461547851562e+02
4.146163345310269506e+02,1.429931700000000000e+07,1.011376113891601562e+02
4.146367682054187753e+02,1.430315100000000000e+07,1.011518554687500000e+02
4.146776358548959251e+02,1.432597600000000000e+07,1.012193145751953125e+02
4.146980695302190725e+02,1.432353300000000000e+07,1.012175216674804688e+02
4.147185033060013666e+02,1.430966100000000000e+07,1.011672210693359375e+02
4.147389370820237673e+02,1.429927800000000000e+07,1.011416931152343750e+02
4.147798046352254460e+02,1.431438700000000000e+07,1.011756362915039062e+02
4.148002384124119999e+02,1.431245100000000000e+07,1.011763916015625000e+02
4.148206721898313845e+02,1.429846200000000000e+07,1.011323013305664062e+02
4.148615396460591001e+02,1.428319600000000000e+07,1.010848693847656250e+02
4.148819735246433993e+02,1.428913400000000000e+07,1.011052703857421875e+02
4.149024073036853224e+02,1.430313300000000000e+07,1.011479797363281250e+02
4.149637086426882888e+02,1.434286400000000000e+07,1.012741775512695312e+02
4.150863113309387700e+02,1.430848800000000000e+07,1.011678848266601562e+02
4.151067450134796673e+02,1.432331100000000000e+07,1.012136764526367188e+02
4.151476126797206234e+02,1.433839500000000000e+07,1.012608108520507812e+02
4.151680464634264354e+02,1.433010700000000000e+07,1.012391433715820312e+02
4.151884801475971472e+02,1.431545700000000000e+07,1.011921920776367188e+02
4.152089140319949365e+02,1.430124900000000000e+07,1.011465606689453125e+02
4.152497815019669360e+02,1.428399300000000000e+07,1.010840606689453125e+02
4.152702153875288786e+02,1.429881300000000000e+07,1.011338577270507812e+02
4.152906491735629970e+02,1.432786000000000000e+07,1.012273864746093750e+02
4.153110828598291846e+02,1.435457000000000000e+07,1.013072586059570312e+02
4.153315167465552804e+02,1.436125800000000000e+07,1.013359603881835938e+02
4.153519505335207214e+02,1.435744900000000000e+07,1.013208312988281250e+02
4.153723842207182315e+02,1.436002000000000000e+07,1.013263397216796875e+02
4.154132518967380747e+02,1.435972800000000000e+07,1.013262634277343750e+02
4.154336855850997381e+02,1.434745900000000000e+07,1.012876815795898438e+02
4.154541194739213097e+02,1.434119100000000000e+07,1.012714843750000000e+02
4.154949870527416351e+02,1.433255200000000000e+07,1.012398071289062500e+02
4.155154208424937679e+02,1.433236900000000000e+07,1.012446212768554688e+02
4.155562884236423997e+02,1.434112300000000000e+07,1.012633514404296875e+02
4.155767221145652002e+02,1.433075600000000000e+07,1.012323837280273438e+02
4.155971560059479089e+02,1.431393700000000000e+07,1.011719894409179688e+02
4.156175896975692012e+02,1.429902100000000000e+07,1.011167297363281250e+02
4.156380234896496404e+02,1.427860500000000000e+07,1.010634994506835938e+02
4.156584573822037783e+02,1.426512000000000000e+07,1.010205383300781250e+02
4.156788910749892239e+02,1.427072200000000000e+07,1.010424499511718750e+02
4.156993248682410922e+02,1.430028200000000000e+07,1.011350936889648438e+02
4.157401924556688755e+02,1.434605800000000000e+07,1.012870788574218750e+02
4.157810601447272347e+02,1.430619400000000000e+07,1.011520080566406250e+02
4.158219276349555003e+02,1.431237400000000000e+07,1.011682968139648438e+02
4.158423615307619912e+02,1.433117500000000000e+07,1.012265396118164062e+02
4.158627953268078272e+02,1.434742900000000000e+07,1.012786636352539062e+02
4.158832290233112872e+02,1.435882200000000000e+07,1.013088836669921875e+02
4.159240967172663659e+02,1.438572900000000000e+07,1.014027938842773438e+02
4.159445304149339790e+02,1.439040300000000000e+07,1.014184036254882812e+02
4.159649642128424603e+02,1.439122800000000000e+07,1.014234161376953125e+02
4.159853981109845336e+02,1.438857600000000000e+07,1.014130706787109375e+02
4.160058318098162999e+02,1.438160400000000000e+07,1.013893890380859375e+02
4.161080009084325866e+02,1.436959100000000000e+07,1.013495254516601562e+02
4.161284346091269981e+02,1.436406200000000000e+07,1.013330688476562500e+02
4.161488684102951083e+02,1.436696000000000000e+07,1.013355560302734375e+02
4.161693023119296413e+02,1.437155900000000000e+07,1.013564529418945312e+02
4.162101698161204695e+02,1.437458600000000000e+07,1.013687515258789062e+02
4.162510375217098044e+02,1.437573200000000000e+07,1.013705978393554688e+02
4.162919050289347069e+02,1.436177700000000000e+07,1.013274154663085938e+02
4.163123389328902704e+02,1.434667900000000000e+07,1.012811737060546875e+02
4.163532064422106487e+02,1.432108100000000000e+07,1.012012710571289062e+02
4.163736402473296039e+02,1.432258800000000000e+07,1.011971054077148438e+02
4.163940740529214963e+02,1.432204400000000000e+07,1.012032394409179688e+02
4.164349417650300893e+02,1.430663500000000000e+07,1.011530761718750000e+02
4.164553754717853735e+02,1.429299800000000000e+07,1.011108932495117188e+02
4.164758092787742498e+02,1.428291300000000000e+07,1.010804595947265625e+02
4.165166768936760491e+02,1.428809900000000000e+07,1.010963134765625000e+02
4.165371107018290786e+02,1.431268200000000000e+07,1.011738128662109375e+02
4.165779783190591843e+02,1.436320400000000000e+07,1.013362579345703125e+02
4.165984121281435364e+02,1.436899600000000000e+07,1.013521957397460938e+02
4.166188460376870353e+02,1.435760100000000000e+07,1.013171920776367188e+02
4.166392797477019485e+02,1.433967100000000000e+07,1.012544326782226562e+02
4.166801472684310284e+02,1.432606900000000000e+07,1.012090682983398438e+02
4.167005811793715111e+02,1.432879800000000000e+07,1.012239913940429688e+02
4.167210149907841696e+02,1.433885500000000000e+07,1.012580337524414062e+02
4.167414488024223829e+02,1.435517800000000000e+07,1.013030929565429688e+02
4.167618826145335333e+02,1.435965200000000000e+07,1.013245620727539062e+02
4.167823164268775145e+02,1.434808400000000000e+07,1.012711944580078125e+02
4.168231840529551846e+02,1.432724200000000000e+07,1.012156753540039062e+02
4.168844855944043957e+02,1.432390400000000000e+07,1.012040023803710938e+02
4.169049193090759218e+02,1.434046400000000000e+07,1.012488632202148438e+02
4.169253531239737640e+02,1.435531500000000000e+07,1.012971115112304688e+02
4.169457870393453049e+02,1.436509900000000000e+07,1.013363418579101562e+02
4.169662207549481536e+02,1.436521800000000000e+07,1.013236541748046875e+02
4.170070882873114897e+02,1.434444500000000000e+07,1.012703094482421875e+02
4.170479560213061632e+02,1.433902100000000000e+07,1.012508468627929688e+02
4.170683898387724184e+02,1.433759500000000000e+07,1.012475891113281250e+02
4.170888236567043350e+02,1.434785500000000000e+07,1.012754669189453125e+02
4.171092574748618063e+02,1.435940700000000000e+07,1.013118515014648438e+02
4.171501251123554539e+02,1.433634800000000000e+07,1.012389144897460938e+02
4.171705589316770784e+02,1.430354000000000000e+07,1.011354751586914062e+02
4.171909927512388094e+02,1.428050600000000000e+07,1.010572357177734375e+02
4.172318603915191488e+02,1.429166900000000000e+07,1.010977172851562500e+02
4.172522941122442717e+02,1.431497100000000000e+07,1.011806182861328125e+02
4.172727280334365787e+02,1.433071900000000000e+07,1.012229003906250000e+02
4.172931618548536790e+02,1.433962200000000000e+07,1.012545166015625000e+02
4.173135956767437165e+02,1.433690200000000000e+07,1.012437896728515625e+02
4.173544633214478381e+02,1.430619700000000000e+07,1.011418304443359375e+02
4.173953308675554581e+02,1.429847900000000000e+07,1.011129302978515625e+02
4.174157647910687956e+02,1.430929900000000000e+07,1.011551055908203125e+02
4.174566323395047220e+02,1.434303500000000000e+07,1.012606201171875000e+02
4.174770662641822128e+02,1.435856500000000000e+07,1.013063049316406250e+02
4.174975000890990486e+02,1.436392800000000000e+07,1.013197021484375000e+02
4.175179338144807843e+02,1.435997900000000000e+07,1.013106079101562500e+02
4.175792352929493063e+02,1.435797100000000000e+07,1.012973556518554688e+02
4.175996692197222728e+02,1.437086500000000000e+07,1.013321914672851562e+02
4.176201030469674151e+02,1.437730600000000000e+07,1.013589096069335938e+02
4.176405367746774573e+02,1.436860700000000000e+07,1.013309936523437500e+02
4.176609707026145770e+02,1.434957800000000000e+07,1.012774810791015625e+02
4.176814045307910419e+02,1.433074900000000000e+07,1.012146987915039062e+02
4.177018383594331681e+02,1.432146700000000000e+07,1.011817474365234375e+02
4.177222720885329181e+02,1.432160000000000000e+07,1.011776199340820312e+02
4.177427060178742977e+02,1.432390000000000000e+07,1.011943054199218750e+02
4.177631398476805771e+02,1.432014300000000000e+07,1.011841278076171875e+02
4.177835735777116497e+02,1.430927300000000000e+07,1.011376647949218750e+02
4.178040075082171825e+02,1.430088100000000000e+07,1.011178817749023438e+02
4.178244413389547844e+02,1.430151300000000000e+07,1.011228256225585938e+02
4.178448750701500103e+02,1.430655600000000000e+07,1.011379547119140625e+02
4.179266104984490084e+02,1.432803700000000000e+07,1.012055053710937500e+02
4.179470443312820862e+02,1.432673800000000000e+07,1.012055816650390625e+02
4.179674780648056185e+02,1.432262400000000000e+07,1.011883316040039062e+02
4.179879119983379496e+02,1.431901700000000000e+07,1.011756744384765625e+02
4.180083458323351806e+02,1.431933300000000000e+07,1.011756896972656250e+02
4.180287796667907969e+02,1.432103900000000000e+07,1.011842727661132812e+02
4.180492135017193505e+02,1.431306800000000000e+07,1.011554794311523438e+02
4.180696473366479040e+02,1.430183000000000000e+07,1.011273193359375000e+02
4.180900810722669121e+02,1.429416400000000000e+07,1.010984420776367188e+02
4.181309488442202564e+02,1.430695800000000000e+07,1.011272583007812500e+02
4.181513825807705871e+02,1.431464300000000000e+07,1.011619338989257812e+02
4.182126840927667217e+02,1.431180500000000000e+07,1.011544876098632812e+02
4.182331179307220737e+02,1.429998200000000000e+07,1.011121902465820312e+02
4.182535518691438483e+02,1.429089000000000000e+07,1.010806579589843750e+02
4.182739856077896548e+02,1.429086700000000000e+07,1.010846176147460938e+02
4.182944194469091599e+02,1.430536500000000000e+07,1.011347503662109375e+02
4.183352871260722168e+02,1.434039600000000000e+07,1.012383651733398438e+02
4.183557209661230445e+02,1.434009800000000000e+07,1.012398529052734375e+02
4.183761549066402949e+02,1.433511100000000000e+07,1.012328109741210938e+02
4.183965887476151693e+02,1.433281900000000000e+07,1.012242736816406250e+02
4.184170224888293887e+02,1.432792900000000000e+07,1.012048187255859375e+02
4.184987578571744962e+02,1.429402500000000000e+07,1.010878601074218750e+02
4.185191918002456077e+02,1.431467300000000000e+07,1.011627960205078125e+02
4.185396255437881337e+02,1.433361300000000000e+07,1.012263412475585938e+02
4.186009270760405343e+02,1.428991900000000000e+07,1.010900344848632812e+02
4.186213609207479749e+02,1.428505300000000000e+07,1.010646820068359375e+02
4.186417948659145623e+02,1.428931200000000000e+07,1.010880966186523438e+02
4.186622286115525640e+02,1.429726500000000000e+07,1.011152648925781250e+02
4.187030964035220677e+02,1.429719100000000000e+07,1.011147079467773438e+02
4.187439639971271390e+02,1.429315100000000000e+07,1.010948104858398438e+02
4.187643979443892022e+02,1.429981100000000000e+07,1.011231765747070312e+02
4.187848317921234411e+02,1.431145900000000000e+07,1.011575393676757812e+02
4.188256993885152042e+02,1.432587600000000000e+07,1.012011413574218750e+02
4.188461332371807657e+02,1.432274400000000000e+07,1.011829910278320312e+02
4.188665670863119885e+02,1.431953800000000000e+07,1.011805877685546875e+02
4.188870009359015967e+02,1.432730300000000000e+07,1.012093276977539062e+02
4.189074347857313114e+02,1.434986100000000000e+07,1.012725830078125000e+02
4.189278686357938568e+02,1.437646700000000000e+07,1.013599777221679688e+02
4.189483024863147875e+02,1.439314500000000000e+07,1.014087905883789062e+02
4.189687363373086555e+02,1.439813700000000000e+07,1.014268722534179688e+02
4.189891701885353541e+02,1.438942500000000000e+07,1.014081878662109375e+02
4.190096040399876074e+02,1.438184700000000000e+07,1.013819732666015625e+02
4.190504717443036498e+02,1.437446800000000000e+07,1.013495864868164062e+02
4.190709055969200563e+02,1.436247400000000000e+07,1.013144531250000000e+02
4.190913394500094000e+02,1.434868900000000000e+07,1.012671585083007812e+02
4.191526411113663926e+02,1.434963600000000000e+07,1.012777099609375000e+02
4.191730748658519587e+02,1.435146600000000000e+07,1.012751846313476562e+02
4.191935087205638411e+02,1.434524800000000000e+07,1.012637557983398438e+02
4.192139424757478992e+02,1.433436000000000000e+07,1.012203140258789062e+02
4.192548102870423463e+02,1.432834100000000000e+07,1.012144088745117188e+02
4.192752441433913191e+02,1.433539300000000000e+07,1.012306442260742188e+02
4.192956779999731225e+02,1.433549700000000000e+07,1.012319946289062500e+02
4.193161118570133112e+02,1.433398000000000000e+07,1.012224044799804688e+02
4.193365457142936066e+02,1.434528200000000000e+07,1.012520675659179688e+02
4.193774134300110745e+02,1.434891900000000000e+07,1.012700195312500000e+02
4.193978472882226924e+02,1.433604100000000000e+07,1.012192611694335938e+02
4.194182812471335637e+02,1.432519200000000000e+07,1.011928482055664062e+02
4.194387150060356362e+02,1.432697400000000000e+07,1.011925506591796875e+02
4.194591488656442380e+02,1.433621500000000000e+07,1.012245101928710938e+02
4.194795828254864318e+02,1.433936500000000000e+07,1.012253494262695312e+02
4.195000165855526575e+02,1.433322200000000000e+07,1.012172775268554688e+02
4.195204504460925818e+02,1.431247400000000000e+07,1.011523437500000000e+02
4.195408844068660983e+02,1.430108900000000000e+07,1.011174087524414062e+02
4.195613181680964772e+02,1.430826100000000000e+07,1.011301269531250000e+02
4.195817520298005547e+02,1.432125200000000000e+07,1.011809463500976562e+02
4.196021858917374630e+02,1.432947200000000000e+07,1.012014236450195312e+02
4.196430536167681566e+02,1.432030900000000000e+07,1.011709671020507812e+02
4.196634874796363874e+02,1.431623600000000000e+07,1.011668395996093750e+02
4.196839213429630036e+02,1.430508700000000000e+07,1.011273727416992188e+02
4.197043552067625569e+02,1.429680500000000000e+07,1.011061935424804688e+02
4.197452229352857103e+02,1.431581200000000000e+07,1.011651992797851562e+02
4.197656568000165862e+02,1.433197600000000000e+07,1.012157669067382812e+02
4.197860905652123620e+02,1.434280600000000000e+07,1.012423019409179688e+02
4.198065245306352153e+02,1.434999500000000000e+07,1.012775802612304688e+02
4.198269583965302445e+02,1.435099400000000000e+07,1.012737731933593750e+02
4.198473921626573429e+02,1.434729800000000000e+07,1.012593994140625000e+02
4.198678261292443494e+02,1.434671600000000000e+07,1.012577819824218750e+02
4.199086937635947834e+02,1.433872500000000000e+07,1.012375411987304688e+02
4.199291276311123511e+02,1.434351000000000000e+07,1.012540283203125000e+02
4.199699954675597837e+02,1.438719100000000000e+07,1.013882369995117188e+02
4.200517308443959337e+02,1.432580200000000000e+07,1.011948089599609375e+02
4.200925986850343179e+02,1.431525300000000000e+07,1.011643066406250000e+02
4.201130324558107532e+02,1.433554800000000000e+07,1.012318572998046875e+02
4.201334664270616486e+02,1.435257400000000000e+07,1.012786636352539062e+02
4.201743340704852017e+02,1.435389200000000000e+07,1.012808609008789062e+02
4.201947680426674196e+02,1.433845500000000000e+07,1.012366714477539062e+02
4.202560696615328197e+02,1.433632200000000000e+07,1.012270584106445312e+02
4.202765035351112601e+02,1.434251100000000000e+07,1.012489242553710938e+02
4.202969374091480859e+02,1.435317600000000000e+07,1.012773361206054688e+02
4.203173711836570874e+02,1.436790200000000000e+07,1.013257827758789062e+02
4.203378051584004425e+02,1.438656600000000000e+07,1.013906860351562500e+02
4.203582390333685908e+02,1.439907800000000000e+07,1.014185562133789062e+02
4.203786728088089149e+02,1.440034300000000000e+07,1.014303283691406250e+02
4.204195406606158940e+02,1.435408900000000000e+07,1.012813110351562500e+02
4.204399744372203713e+02,1.433929800000000000e+07,1.012355194091796875e+02
4.204604084140592022e+02,1.433771200000000000e+07,1.012316665649414062e+02
4.204808421913548955e+02,1.434990300000000000e+07,1.012579650878906250e+02
4.205012760688914568e+02,1.436205300000000000e+07,1.013124008178710938e+02
4.205217100466616102e+02,1.436703500000000000e+07,1.013186645507812500e+02
4.205625777035893407e+02,1.438158600000000000e+07,1.013621673583984375e+02
4.205830116825236473e+02,1.439043900000000000e+07,1.014001464843750000e+02
4.206034454619148164e+02,1.438903100000000000e+07,1.013942108154296875e+02
4.206238793415468535e+02,1.437397900000000000e+07,1.013522338867187500e+02
4.206443132216445520e+02,1.435614500000000000e+07,1.012893753051757812e+02
4.206647471019678051e+02,1.435114300000000000e+07,1.012660064697265625e+02
4.207056148637930164e+02,1.437184000000000000e+07,1.013372039794921875e+02
4.207464826270079357e+02,1.439195500000000000e+07,1.014038619995117188e+02
4.207669165092011099e+02,1.438589600000000000e+07,1.013850173950195312e+02
4.207873504916206002e+02,1.436950800000000000e+07,1.013273162841796875e+02
4.208077842745115049e+02,1.435711400000000000e+07,1.012935943603515625e+02
4.208282181578688323e+02,1.435372100000000000e+07,1.012897491455078125e+02
4.208486521414524759e+02,1.435323300000000000e+07,1.012745208740234375e+02
4.208895198095633532e+02,1.434553800000000000e+07,1.012397613525390625e+02
4.209099537940783193e+02,1.434503800000000000e+07,1.012543563842773438e+02
4.209303875790646998e+02,1.434652800000000000e+07,1.012625656127929688e+02
4.209508214645175030e+02,1.434563700000000000e+07,1.012499084472656250e+02
4.209712554501966224e+02,1.433830500000000000e+07,1.012319335937500000e+02
4.209916893361150869e+02,1.432433900000000000e+07,1.011830444335937500e+02
4.210121231224984513e+02,1.430483700000000000e+07,1.011325531005859375e+02
4.210325570093409624e+02,1.429206600000000000e+07,1.010828781127929688e+02
4.210734247839718591e+02,1.428940400000000000e+07,1.010769271850585938e+02
4.211142926597603946e+02,1.431708700000000000e+07,1.011644973754882812e+02
4.211347264482392347e+02,1.432190800000000000e+07,1.011798400878906250e+02
4.211551603371772217e+02,1.432593400000000000e+07,1.011930770874023438e+02
4.211755943263560766e+02,1.434310600000000000e+07,1.012467498779296875e+02
4.212164620058683795e+02,1.434449500000000000e+07,1.012495574951171875e+02
4.212368959962113877e+02,1.432598100000000000e+07,1.011940612792968750e+02
4.212573297867857036e+02,1.430757400000000000e+07,1.011314086914062500e+02
4.212777636778191663e+02,1.430127500000000000e+07,1.011074905395507812e+02
4.213186314608319663e+02,1.432564300000000000e+07,1.011829299926757812e+02
4.213390653527967515e+02,1.435311400000000000e+07,1.012737121582031250e+02
4.213594991452337126e+02,1.437730300000000000e+07,1.013573303222656250e+02
4.213799331379050273e+02,1.438805700000000000e+07,1.013838958740234375e+02
4.214003670310339658e+02,1.438655100000000000e+07,1.013838729858398438e+02
4.214208008244022494e+02,1.436338100000000000e+07,1.013122482299804688e+02
4.214412348182377173e+02,1.432777000000000000e+07,1.012008666992187500e+02
4.214616687122979783e+02,1.430135500000000000e+07,1.011223754882812500e+02
4.215025365015972056e+02,1.433599200000000000e+07,1.012130966186523438e+02
4.215229703968216199e+02,1.436511900000000000e+07,1.013097076416015625e+02
4.215434042922861408e+02,1.438411300000000000e+07,1.013666687011718750e+02
4.215638381882163230e+02,1.438863900000000000e+07,1.013867645263671875e+02
4.215842720843720599e+02,1.438136100000000000e+07,1.013605346679687500e+02
4.216047059810007340e+02,1.436562000000000000e+07,1.013151473999023438e+02
4.216251398780950694e+02,1.434153900000000000e+07,1.012392196655273438e+02
4.216660076729749562e+02,1.432529200000000000e+07,1.011923065185546875e+02
4.216864416710013757e+02,1.433910400000000000e+07,1.012386169433593750e+02
4.217068754692518269e+02,1.435015000000000000e+07,1.012662048339843750e+02
4.217273093679759768e+02,1.435714000000000000e+07,1.012921524047851562e+02
4.217477431671650265e+02,1.435947600000000000e+07,1.012943038940429688e+02
4.217681771663483232e+02,1.436265000000000000e+07,1.013065719604492188e+02
4.218090448663569987e+02,1.436937000000000000e+07,1.013286437988281250e+02
4.218499127675240743e+02,1.437991200000000000e+07,1.013650207519531250e+02
4.218907805703202030e+02,1.438845700000000000e+07,1.013994750976562500e+02
4.219112144720711512e+02,1.438906500000000000e+07,1.013946151733398438e+02
4.219725161798778572e+02,1.439422600000000000e+07,1.013890457153320312e+02
4.219929500830257894e+02,1.439265200000000000e+07,1.013912734985351562e+02
4.220133840866328683e+02,1.438044100000000000e+07,1.013569335937500000e+02
4.220951196045716642e+02,1.429786600000000000e+07,1.010954437255859375e+02
4.221155535100479028e+02,1.428772700000000000e+07,1.010667419433593750e+02
4.221359873157489346e+02,1.430465600000000000e+07,1.011190567016601562e+02
4.221564213216915959e+02,1.433214500000000000e+07,1.012028732299804688e+02
4.221768552280991571e+02,1.434743200000000000e+07,1.012514038085937500e+02
4.221972890349643421e+02,1.434945900000000000e+07,1.012614212036132812e+02
4.222381569494100404e+02,1.434614100000000000e+07,1.012522506713867188e+02
4.222790247654775158e+02,1.434829100000000000e+07,1.012546615600585938e+02
4.223198924827083829e+02,1.433516900000000000e+07,1.012062377929687500e+02
4.224016282216034597e+02,1.440988100000000000e+07,1.014406814575195312e+02
4.224220621324348031e+02,1.438001500000000000e+07,1.013562164306640625e+02
4.224424959432581090e+02,1.434593400000000000e+07,1.012555923461914062e+02
4.224833638663185411e+02,1.432716800000000000e+07,1.011836700439453125e+02
4.225037976783060003e+02,1.433908600000000000e+07,1.012240066528320312e+02
4.225855333297731704e+02,1.430207400000000000e+07,1.011120605468750000e+02
4.226059673433992430e+02,1.428760000000000000e+07,1.010557250976562500e+02
4.226264012574829394e+02,1.429287600000000000e+07,1.010830917358398438e+02
4.226468350720388116e+02,1.431338500000000000e+07,1.011404418945312500e+02
4.226877030018440564e+02,1.435517200000000000e+07,1.012713088989257812e+02
4.227081368173312512e+02,1.436380700000000000e+07,1.012956542968750000e+02
4.227285708332856302e+02,1.436436200000000000e+07,1.012979507446289062e+02
4.227490047494648024e+02,1.435943100000000000e+07,1.012883377075195312e+02
4.227694385658833198e+02,1.434654200000000000e+07,1.012475738525390625e+02
4.227898724827682599e+02,1.433421400000000000e+07,1.012125854492187500e+02
4.228511742355112801e+02,1.435862200000000000e+07,1.012850036621093750e+02
4.228920421725342749e+02,1.437017000000000000e+07,1.013142318725585938e+02
4.229124759915139293e+02,1.436139900000000000e+07,1.012842254638671875e+02
4.229329100107206614e+02,1.433366300000000000e+07,1.012051773071289062e+02
4.229533438303988078e+02,1.430187900000000000e+07,1.011020278930664062e+02
4.230963812779154978e+02,1.429282800000000000e+07,1.010768814086914062e+02
4.231781169696550933e+02,1.430565100000000000e+07,1.011029434204101562e+02
4.232189848178604734e+02,1.431230200000000000e+07,1.011257858276367188e+02
4.232394187421887182e+02,1.430446800000000000e+07,1.011100540161132812e+02
4.232598527672234923e+02,1.429346600000000000e+07,1.010576858520507812e+02
4.232802865924895741e+02,1.428477800000000000e+07,1.010372924804687500e+02
4.233007205179819721e+02,1.428710700000000000e+07,1.010411453247070312e+02
4.233211545439480687e+02,1.429546100000000000e+07,1.010783081054687500e+02
4.233415883701454732e+02,1.429510500000000000e+07,1.010768814086914062e+02
4.234028901510610012e+02,1.429602100000000000e+07,1.010736236572265625e+02
4.234233240786488750e+02,1.430470000000000000e+07,1.011169586181640625e+02
4.234437581067104475e+02,1.431828200000000000e+07,1.011546249389648438e+02
4.235050598906527739e+02,1.434970700000000000e+07,1.012466812133789062e+02
4.235663615797166131e+02,1.434473600000000000e+07,1.012254638671875000e+02
4.236072294409532333e+02,1.437551900000000000e+07,1.013279342651367188e+02
4.236685312353729387e+02,1.433809200000000000e+07,1.012145767211914062e+02
4.237502669660025276e+02,1.434008700000000000e+07,1.012122192382812500e+02
4.237707008996512741e+02,1.433189800000000000e+07,1.011877975463867188e+02
4.237911348335255752e+02,1.433071400000000000e+07,1.011849670410156250e+02
4.238115687676399830e+02,1.433095000000000000e+07,1.011950225830078125e+02
4.238320027022200520e+02,1.432429000000000000e+07,1.011687545776367188e+02
4.238524366372585064e+02,1.431893300000000000e+07,1.011405029296875000e+02
4.238933044080476975e+02,1.430769300000000000e+07,1.011138381958007812e+02
4.239137384440182359e+02,1.430845500000000000e+07,1.011082687377929688e+02
4.239546062169029028e+02,1.432461500000000000e+07,1.011675567626953125e+02
4.239750402540375944e+02,1.433151600000000000e+07,1.011879119873046875e+02
4.239954741914116312e+02,1.433576500000000000e+07,1.012008285522460938e+02
4.240159080290177371e+02,1.433407700000000000e+07,1.011910858154296875e+02
4.240567760053891107e+02,1.431664400000000000e+07,1.011331100463867188e+02
4.241180778226262191e+02,1.432174200000000000e+07,1.011625061035156250e+02
4.241589457024892909e+02,1.433314000000000000e+07,1.011972885131835938e+02
4.241998135837566224e+02,1.431977100000000000e+07,1.011488647460937500e+02
4.242202476248494349e+02,1.429991600000000000e+07,1.010941772460937500e+02
4.242611154082114808e+02,1.428622200000000000e+07,1.010371627807617188e+02
4.242815492502340931e+02,1.429769200000000000e+07,1.010798873901367188e+02
4.243428510788799031e+02,1.433358300000000000e+07,1.011915664672851562e+02
4.243632851223082980e+02,1.432629100000000000e+07,1.011687088012695312e+02
4.243837190662015928e+02,1.431849100000000000e+07,1.011565017700195312e+02
4.244654548452526797e+02,1.431162800000000000e+07,1.011293716430664062e+02
